,puma,BABS_Poverty_Total,BABS_Poverty_M,BABS_Poverty_F,HS_Poverty_Total,HS_Poverty_M,HS_Poverty_F,HSINC_Poverty_Total,HSINC_Poverty_M,HSINC_Poverty_F
46,Saratoga County (South & Central) PUMA,4.0272108843537415,4.805013927576602,3.528360875390799,25.372124492557514,25.088757396449708,25.75039494470774,33.85826771653544,23.867069486404834,100.0
47,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,0.0,0.0,0.0,8.089199825098383,0.0,14.464425332290853,0.0,0.0,0.0
48,Suffolk County (North Central)--Brookhaven Town (North) PUMA,8.768423682238321,8.684611477907566,8.849557522123893,10.061349693251534,55.78231292517006,0.0,94.5679012345679,#DIV/0!,94.5679012345679
49,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
50,Suffolk County (Central)--Islip Town (East) PUMA,0.0,0.0,0.0,53.15699658703071,0.0,79.06091370558376,0.0,0.0,#DIV/0!
51,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",12.515592515592516,20.392953929539296,0.0,22.77358490566038,23.175542406311635,22.52444987775061,10.301953818827709,16.6189111747851,0.0
52,Westchester County (Northeast) PUMA,10.98310291858679,0.0,17.27053140096618,5.492424242424242,10.437912417516497,0.0,65.77181208053692,100.0,41.37931034482759
53,Chautauqua County PUMA,0.0,0.0,0.0,37.096774193548384,65.09433962264151,0.0,100.0,100.0,100.0
54,Erie County (West Central)--Buffalo City (East) PUMA,64.33301797540209,64.63068181818183,63.73937677053825,73.98978169995355,76.22337363270006,64.66346153846155,0.0,0.0,#DIV/0!
55,Cayuga & Onondaga (South) Counties PUMA,0.0,0.0,0.0,27.157894736842103,36.54390934844193,0.0,0.0,0.0,0.0
56,Oneida County (Central)--Greater Utica & Rome Cities PUMA,20.870337477797513,0.0,34.970238095238095,49.35602575896964,38.88206388206388,55.625,63.85826771653543,61.5530303030303,65.49865229110512
57,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,5.530417295123177,0.0,12.235817575083425,1.9319227230910765,0.3825136612021858,3.913347309573725,8.88661899897855,16.53992395437262,0.0
58,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",5.034747892946917,6.320754716981132,4.2061755409676636,38.13145029875068,11.494252873563218,61.997940267765195,0.0,0.0,#DIV/0!
59,NYC-Manhattan Community District 11--East Harlem PUMA,13.426115431846092,15.570640644887568,11.427441676551997,45.10340112801231,64.3207126948775,33.139212423738215,30.153846153846153,18.814729574223247,66.85288640595903
60,Schenectady County--Schenectady City PUMA,4.464285714285714,3.469079939668175,5.623901581722319,16.13691931540342,27.659574468085108,6.334841628959276,21.35922330097087,#DIV/0!,21.35922330097087
61,"Clinton, Franklin, Essex & Hamilton Counties PUMA",0.0,0.0,0.0,39.11764705882353,100.0,15.510204081632653,0.0,#DIV/0!,0.0
62,Onondaga County (Central)--Syracuse City (Outer) PUMA,9.49438202247191,10.020876826722338,8.880778588807786,12.021857923497267,29.100529100529098,0.0,22.45762711864407,0.0,28.96174863387978
63,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",9.734513274336283,6.066109698510715,11.933797909407666,19.105098855359,15.313973690742118,21.841963805769577,13.890634820867378,16.85971685971686,11.056511056511056
64,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",7.0442422340759325,8.200890019071837,5.916976456009913,10.427315477407483,8.365674859853385,12.28615863141524,0.0,0.0,0.0
65,Onondaga County (North) PUMA,0.0,0.0,0.0,44.01885680612846,59.87525987525988,37.74671052631579,35.35353535353536,61.76470588235294,0.0
