,puma,BABS_Poverty_Total,BABS_Poverty_M,BABS_Poverty_F,HS_Poverty_Total,HS_Poverty_M,HS_Poverty_F,HSINC_Poverty_Total,HSINC_Poverty_M,HSINC_Poverty_F
137,Niagara County (North & East) PUMA,0.0,0.0,0.0,0.3228346456692913,0.37333333333333335,0.25,#DIV/0!,#DIV/0!,#DIV/0!
138,NYC-Manhattan Community District 11--East Harlem PUMA,0.12244897959183673,0.11370716510903427,0.13132911392405064,0.24180327868852458,0.0,0.3597560975609756,0.896774193548387,0.8222222222222222,1.0
139,Broome (Outer West) & Tioga Counties PUMA,0.10091743119266056,0.19642857142857142,0.0,0.35327635327635326,0.18181818181818182,0.47115384615384615,#DIV/0!,#DIV/0!,#DIV/0!
140,Albany County (East Central)--Albany City PUMA,0.12967581047381546,0.1534090909090909,0.1111111111111111,0.3770491803278688,0.5971223021582733,0.1927710843373494,0.5538461538461539,0.5538461538461539,#DIV/0!
141,Nassau County (West Central)--Hempstead Town (West Central) PUMA,0.07588075880758807,0.038922155688622756,0.10643564356435643,0.17680608365019013,0.0,0.4386792452830189,0.0,0.0,0.0
142,Nassau County (West Central)--North Hempstead Town (South) PUMA,0.08674101610904585,0.15104166666666666,0.028368794326241134,0.1610032362459547,0.028419182948490232,0.27191679049034173,0.12343096234309624,0.2099644128113879,0.0
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,Nassau County (Central)--Hempstead Town (East Central) PUMA,0.04950495049504951,0.0,0.10075566750629723,0.11126373626373626,0.0,0.20876288659793815,0.32222222222222224,0.2459016393442623,0.4827586206896552
145,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",0.18604651162790697,0.2962962962962963,0.0,0.46153846153846156,0.0,1.0,0.0,0.0,0.0
146,Capital Region,0.1078808265257088,0.10206084396467124,0.11346516007532957,0.20247204237786934,0.23310601363918165,0.17478991596638654,0.5432937181663837,0.32142857142857145,0.6794520547945205
147,Central NY,0.07640369580668088,0.08844621513944223,0.06670942912123155,0.09977728285077951,0.07758620689655173,0.11541381928625664,0.4248927038626609,0.32936507936507936,0.5373831775700935
148,Finger Lakes,0.12209150326797386,0.1245136186770428,0.11927642736009045,0.2166073018699911,0.23107569721115537,0.2019704433497537,0.33376792698826596,0.456,0.10486891385767791
149,Long Island,0.05502875796673403,0.044820065430752454,0.06427090532135453,0.11503353204172877,0.08269361578077933,0.1447992129505411,0.14744763066910718,0.17162213022205494,0.11902654867256637
150,Mid-Hudson,0.08936102910164488,0.09058129370629371,0.08822330888345559,0.21333333333333335,0.1807454141839,0.24598993092143778,0.2864157119476268,0.2984054669703872,0.2737752161383285
151,Mohawk Valley,0.19634263715110684,0.15789473684210525,0.2222222222222222,0.3069647463456578,0.2863202545068929,0.3210412147505423,0.34210526315789475,0.329073482428115,0.36464088397790057
152,New York City,0.11736876437669516,0.10891161325144783,0.1248897306834103,0.21652308246377225,0.2082274135787579,0.2251840371948857,0.2790320125818071,0.30024011821204283,0.25318023190363614
153,North Country,0.17736289381563594,0.25092250922509224,0.14334470989761092,0.26071103008204194,0.18785578747628084,0.3280701754385965,0.807799442896936,0.7888446215139442,0.8518518518518519
154,Southern Tier,0.13852813852813853,0.13079299691040164,0.14709236031927023,0.32669789227166274,0.36519607843137253,0.2914798206278027,0.4550561797752809,0.28865979381443296,0.654320987654321
155,Western NY,0.20479073440379048,0.27626666666666666,0.13513513513513514,0.26203927898843155,0.22201317027281278,0.3155248271527341,0.2973421926910299,0.28434504792332266,0.31141868512110726
