,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Avg_PINCP_mf_t,Total_Avg_PINCP_m,Total_Avg_PINCP_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Avg_PINCP_mf_t,BABS_Avg_PINCP_m,BABS_Avg_PINCP_f,Total_HS,Total_HS_m,Total_HS_f,HS_Avg_PINCP_mf_t,HS_Avg_PINCP_m,HS_Avg_PINCP_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Avg_PINCP_mf_t,HSINC_Avg_PINCP_m,HSINC_Avg_PINCP_f
87,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",23787,13363,10424,68863.60196746122,76227.68016164035,59423.2549884881,11662,5943,5719,73962.03910135482,87745.92125189299,59638.27417380661,11429,6820,4609,63137.29985125558,69509.60117302052,53708.118897808636,696,600,96,77466.9540229885,38501.666666666664,321000.0
88,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,12992,7556,5436,80756.5625,91970.88803599788,65168.732523914645,9742,5489,4253,87632.24799835762,97798.07433047914,74512.0456148601,2932,1749,1183,47812.414733969985,58792.73870783305,31578.613693998308,318,318,0,173867.61006289307,173867.61006289307,0.0
89,Nassau County (West Central)--Hempstead Town (West Central) PUMA,15402,7723,7679,85338.96312167251,92214.73520652596,78423.79346269046,7925,3521,4404,103162.34826498423,114302.35728486226,94255.90599455041,7431,4156,3275,66475.18503566142,73836.33301251203,57133.8320610687,46,46,0,62000.0,62000.0,0.0
90,Suffolk County (South Central)--Brookhaven Town (South) PUMA,30476,17773,12703,82448.09850374065,101396.13908737974,55937.54782334882,11030,6474,4556,109811.85131459656,136541.6512202657,71829.25153643548,18638,10846,7792,66472.06406266766,82048.02968836438,44791.247433264885,808,453,355,77422.27722772278,62362.03090507726,96640.0
91,Orange County (Northeast)--Greater Newburgh City PUMA,25788,14608,11180,66573.18287575616,71157.71358159912,60582.94812164579,10959,4694,6265,81146.74514098001,92842.89092458457,72383.5035913807,13205,8371,4834,57256.468004543734,64277.738621431134,45097.7885808854,1624,1543,81,43984.23645320197,42513.54504212573,72000.0
92,Sullivan & Ulster (West) Counties PUMA,22630,13639,8991,61557.352629253204,69512.86018036513,49489.15471026582,7355,3386,3969,82222.64174031271,105257.93857058477,62570.9624590577,14037,9295,4742,53407.4346370307,61136.365788058094,38257.62125685365,1238,958,280,31191.599353796446,24446.764091858036,54268.57142857143
93,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",20878,12112,8766,78189.5890410959,91627.5858652576,59622.28154232261,10380,5975,4405,92767.38921001926,110031.96652719665,69349.48921679909,10091,5822,4269,64019.49658111188,75111.01339745792,48893.04755211993,407,315,92,57729.72972972973,47796.8253968254,91739.13043478261
94,Wayne & Seneca Counties PUMA,36991,20775,16216,52014.13208618313,59376.94632972322,42581.32091761223,10043,5118,4925,75576.3964950712,92575.05080109417,57911.60203045685,24320,13393,10927,42694.24383223684,48281.15806764728,35846.47753271712,2628,2264,364,48218.036529680365,49967.93286219081,37334.06593406593
95,Albany County (East Central)--Albany City PUMA,22093,11384,10709,66014.81645770154,64575.26440618412,67545.10505182557,14957,7431,7526,71668.5050478037,73363.47059615125,69994.9348923731,7067,3884,3183,54332.235743597,48251.09680741504,61752.639019792645,69,69,0,37008.69565217391,37008.69565217391,0.0
96,Nassau County (Northwest)--North Hempstead Town (North) PUMA,20952,12414,8538,159777.7233676976,202934.3499275012,97029.26212227688,14621,8874,5747,197812.17837357227,244496.21591165202,125726.89055159214,6078,3287,2791,72436.82132280356,101730.33160937025,37937.44177714081,253,253,0,60000.0,60000.0,0.0
97,Rensselaer County--Troy City PUMA,49868,27633,22235,68507.38690141976,79616.66196214671,54701.10861254779,20242,12095,8147,91909.06679181899,106094.77304671351,70849.03031790843,28407,14621,13786,52373.76139683881,58498.662198208054,45877.88335993036,1219,917,302,55883.18293683347,67090.51254089423,21852.98013245033
98,Tompkins County PUMA,21456,11694,9762,64168.2769388516,72575.31811185223,54097.39602540463,11647,6067,5580,69498.64772044303,74051.0351079611,64548.94623655914,9372,5540,3832,57665.47161758429,71702.37184115524,37372.04070981211,437,87,350,61562.9290617849,25252.873563218393,70588.57142857143
99,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,16192,9024,7168,75006.259263834,85023.36214539007,62395.44224330357,6957,3479,3478,88263.45120022999,100083.56711698764,76439.9367452559,8874,5184,3690,63061.69934640523,72958.54359567902,49157.840108401084,361,361,0,113138.50415512465,113138.50415512465,0.0
100,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,5987,3712,2275,77100.18039084683,74444.296875,81433.64835164836,4272,2464,1808,92268.2186329588,94540.29220779221,89171.76438053098,1654,1248,406,40177.11608222491,34767.58814102564,56805.418719211826,61,0,61,16000.0,0.0,16000.0
101,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,1453,878,575,56020.027529249826,58935.19362186788,51568.69565217391,752,420,332,63492.42021276596,68938.80952380953,56602.409638554214,636,393,243,48822.012578616355,51376.08142493639,44691.358024691355,65,65,0,40000.0,40000.0,0.0
102,Columbia & Greene Counties PUMA,30079,15291,14788,58880.66458326407,61946.58230331568,55710.46253719232,8671,2912,5759,91920.66658978203,106696.16758241758,84449.53290501823,20212,11225,8987,45851.92014644766,52700.89532293987,37297.369533771,1196,1154,42,39522.073578595315,38958.75216637782,55000.0
103,Madison & Cortland Counties PUMA,36753,21224,15529,52253.92566593203,56378.36741424802,46616.91416060274,12165,5290,6875,70330.00328812166,86664.45746691871,57761.383272727275,22445,14377,8068,43921.48540877701,47329.53954232454,37848.40728805156,2143,1557,586,36913.81241250583,37034.489402697494,36593.17406143345
104,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,12646,7528,5118,101985.97896568084,111225.22449521786,88396.09222352481,9940,5768,4172,107002.42354124748,114440.37621359223,96719.07957813998,2489,1543,946,84305.18280433909,104300.97213220998,51690.48625792812,217,217,0,75000.0,75000.0,0.0
105,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,1197,856,341,71321.38680033416,76756.65887850468,57677.41935483871,350,133,217,103628.57142857143,143473.68421052632,79207.3732718894,484,360,124,92619.8347107438,117633.33333333333,20000.0,363,363,0,11773.2782369146,11773.2782369146,0.0
106,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",226,140,86,40848.67256637168,38000.0,45486.04651162791,36,0,36,25300.0,0.0,25300.0,78,28,50,63602.5641025641,70000.0,60020.0,112,112,0,30000.0,30000.0,0.0
107,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,17354,9200,8154,99297.91805923707,114076.35108695652,82623.69879813588,14416,7241,7175,107651.89997225306,126551.29540118769,88578.65644599304,2364,1518,846,57745.46531302876,66277.66798418973,42435.91016548463,574,441,133,60620.20905923345,73775.51020408163,17000.0
108,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",28138,15699,12439,46652.40208970076,51295.53092553666,40792.40694589597,6031,2554,3477,60175.07710164152,72518.05403288959,51108.65113603682,20596,12019,8577,42925.84433870654,46792.29802812214,37507.760289145386,1511,1126,385,43473.66644606221,51226.28774422735,20799.766233766233
109,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,34449,20870,13579,49493.01442712415,56206.38878773359,39175.014360409456,8318,4523,3795,73831.43183457562,93566.29449480433,50310.80368906456,24423,15315,9108,42207.46853375916,46212.091674828596,35473.73956960913,1708,1032,676,35141.686182669786,40783.72093023256,26528.402366863906
110,Livingston & Wyoming Counties PUMA,32476,18876,13600,51960.34487005789,56098.2745285018,46217.14191176471,8875,3896,4979,65023.97521126761,71952.90554414784,59602.181160875676,22710,14207,8503,47291.586085424926,52381.667487858096,38786.965776784666,891,773,118,40835.53310886644,44496.972833117725,16850.0
111,Putnam County PUMA,25826,13576,12250,89353.77216758305,109816.97333529759,66675.53387755102,12976,6408,6568,105213.63671393342,137221.40917602996,73985.59074299634,12641,6959,5682,73914.5138833953,86724.44891507401,58225.612460401266,209,209,0,38492.82296650718,38492.82296650718,0.0
112,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",1246,805,441,66027.28731942215,66901.86335403727,64430.839002267574,734,530,204,64472.75204359673,64007.54716981132,65681.37254901961,512,275,237,68255.859375,72480.0,63354.43037974684,0,0,0,#DIV/0!,0.0,0.0
113,Suffolk County (Northwest)--Huntington Town (North) PUMA,22469,11988,10481,107384.57207708398,131768.05972639305,79495.1292815571,15663,7898,7765,124922.28819510949,160703.74145353254,88527.96522858982,6337,3773,2564,69468.2894113934,78585.67452955208,56051.79407176287,469,317,152,33999.147121535185,43828.39116719243,13500.0
114,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",2448,1576,872,70896.87091503268,75621.38324873097,62358.07339449541,1309,720,589,71504.96562261268,74221.38888888889,68184.38030560271,952,669,283,72915.06302521008,82510.46337817638,50231.94346289753,187,187,0,56365.77540106952,56365.77540106952,0.0
115,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,20621,12309,8312,99281.61097909897,109005.72264196929,84881.45572666025,18729,10769,7960,104904.39585669283,119461.3399572848,85210.45979899497,1892,1540,352,43621.390063424944,35891.08441558442,77441.47727272728,0,0,0,#DIV/0!,0.0,0.0
116,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,21544,11331,10213,112128.51559598961,131515.25990645133,90619.53686478018,14113,6556,7557,128575.5353220435,158421.13483831604,102683.2830488289,7315,4775,2540,81413.83595352016,94573.91623036649,56673.92125984252,116,0,116,48000.0,0.0,48000.0
117,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,27166,15075,12091,144695.01361996614,175138.4039800995,106738.34256885287,20410,10342,10068,169474.19794218522,221387.78959582286,116147.78108859753,6594,4571,2023,70913.61237488626,75783.61846423103,59909.757785467125,162,162,0,26000.0,26000.0,0.0
118,Orange County (Northwest) PUMA,22117,12724,9393,64859.62879233169,73327.18248978308,53389.26221654424,6721,2915,3806,87325.25368248773,113293.217838765,67436.49500788229,14087,8974,5113,56721.54326684177,64074.47515043459,43816.16272247213,1309,835,474,37090.14514896868,33246.706586826345,43860.759493670885
119,Nassau County (Central)--Hempstead Town (East Central) PUMA,30692,18649,12043,105296.53101785481,119958.4202906322,82592.09084115253,17710,9253,8457,123554.9734613213,150781.37144709824,93765.9394584368,12714,9128,3586,80951.84442347019,90659.92002629272,56240.37925264919,268,268,0,53659.701492537315,53659.701492537315,0.0
120,Monroe County (North & West) PUMA,34477,17825,16652,56522.92078777156,63461.06591865358,49096.038914244535,13709,6231,7478,67460.36910059085,78380.1316000642,58361.54051885531,19402,10581,8821,51351.55344809814,58897.28759096494,42300.2652760458,1366,1013,353,20207.686676427526,19362.981243830207,22631.72804532578
121,Suffolk County (Northwest)--Smithtown Town PUMA,36599,22710,13889,108912.1057952403,120584.08498458829,89827.1718626251,23192,13872,9320,131502.38056226284,149198.44434832755,105163.3465665236,13250,8747,4503,69912.52452830189,75934.57756945239,58214.79013990673,157,91,66,63248.4076433121,50373.62637362637,81000.0
122,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,24354,12562,11792,54468.39122936684,61686.196465530964,46779.27408412483,9168,4905,4263,75742.77050610821,87799.03975535168,61870.84916725311,13760,6656,7104,42330.39098837209,45965.431189903844,38924.58755630631,1426,1001,425,34815.77840112202,38263.53646353646,26695.29411764706
123,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",12831,9122,3709,63085.77429662536,64121.88884016663,60537.53033162578,4833,2956,1877,71360.85661080075,72167.63193504736,70090.30367607885,6153,4462,1691,61298.6754428734,64766.77498879426,52147.48669426375,1845,1704,141,47368.9972899729,48475.93896713615,33991.48936170213
124,Suffolk County (Central)--Brookhaven Town (Central) PUMA,32116,16943,15173,69106.01849545397,79230.60201853272,57800.355895340406,11157,5306,5851,87447.28869767858,106208.73916321146,70433.40112801231,19869,10937,8932,60151.305551361416,67693.56496296973,50916.006493506495,1090,700,390,44599.266055045875,54994.28571428572,25941.53846153846
125,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,8412,4394,4018,74437.53090822634,66438.52981338189,83185.06968641115,2651,787,1864,80086.76348547717,91048.28462515883,75458.69635193133,5310,3363,1947,60898.32391713747,61516.473386856975,59830.61119671289,451,244,207,200639.46784922393,54901.639344262294,372427.0531400966
126,Erie County (South) PUMA,55996,29911,26085,62226.69333523823,72336.95028584801,50633.521180755226,22157,11088,11069,81284.78720043327,96435.88383838384,66107.6836209233,33232,18519,14713,49886.967079922964,58254.21675036449,39355.253857133146,607,304,303,42133.7726523888,51248.68421052631,32988.77887788779
127,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",8001,4303,3698,63143.653293338335,66424.91285149896,59325.5732828556,3762,1526,2236,79837.01222753854,97190.62909567497,67993.71198568873,4104,2642,1462,47944.81725146199,48983.1566994701,46068.41997264022,135,135,0,60000.0,60000.0,0.0
128,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",11919,6477,5442,95918.03842604245,117421.78477690289,70324.54979786843,7430,3164,4266,110194.14535666218,162180.81542351455,71636.75574308485,3963,2950,1013,74714.0550088317,75400.94915254238,72713.7216189536,526,363,163,54016.73003802281,68782.36914600551,21133.742331288344
129,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",9057,5012,4045,71617.52235839682,76214.49521149242,65921.59456118665,4847,2194,2653,81126.8619764803,95110.02734731085,69562.94760648323,4042,2650,1392,61787.80306778823,63261.8679245283,58981.57327586207,168,168,0,33760.119047619046,33760.119047619046,0.0
130,Nassau County (West Central)--North Hempstead Town (South) PUMA,17425,9741,7684,92831.89555236729,105911.43619751565,76250.97345132743,9737,4519,5218,111786.73924206634,141873.40119495464,85730.46761211193,7562,5096,2466,68945.60962708278,75116.9152276295,56192.57907542579,126,126,0,61600.0,61600.0,0.0
131,Monroe County (Central)--Greece & Gates Towns PUMA,38756,20721,18035,50206.680772009495,53302.47333622895,46649.823676185195,10050,4418,5632,68467.90845771144,82372.58261656859,57560.44211647727,27034,15126,11908,44551.56987497226,46669.124685971175,41861.770238495126,1672,1177,495,31878.28947368421,29431.860662701783,37695.35353535353
132,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",18990,8989,10001,80311.96577145866,91323.90588497052,70414.32256774322,16338,7465,8873,83063.59591137226,94127.66108506364,73755.21695029867,1995,1171,824,64404.51127819549,78371.13578138343,44556.31067961165,657,353,304,60189.04109589041,75000.0,42990.78947368421
133,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",11711,5838,5873,74642.36358978738,84109.79787598492,65231.35024689256,7387,2599,4788,75662.24719101124,88040.63101192766,68943.0701754386,4148,3063,1085,70887.34329797493,78692.91544237676,48851.88940092166,176,176,0,120335.22727272728,120335.22727272728,0.0
134,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",708,552,156,148786.1581920904,188856.15942028986,7000.0,552,552,0,188856.15942028986,188856.15942028986,0.0,156,0,156,7000.0,0.0,7000.0,0,0,0,#DIV/0!,0.0,0.0
135,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,21181,13400,7781,114095.38218214437,127125.06119402985,91656.4027759928,13931,8351,5580,136396.396525734,155833.7324871273,107306.5770609319,7130,4929,2201,71554.57082748949,80295.45952525867,51979.904588823265,120,120,0,52766.666666666664,52766.666666666664,0.0
136,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,4710,1769,2941,87511.31634819532,116285.24590163934,70203.91023461407,3245,905,2340,112049.49152542373,189016.13259668509,82282.47863247863,1326,806,520,33900.452488687784,41053.101736972705,22813.846153846152,139,58,81,26084.172661870503,26900.0,25500.0
137,NYC-Manhattan Community District 8--Upper East Side PUMA,63089,29910,33179,156617.37006451204,173813.1547977265,141115.82024774706,57766,25044,32722,160095.78921857147,183094.9672576266,142493.2155736202,4460,4003,457,74675.15695067265,78349.33799650263,42491.90371991247,863,863,0,347263.8470451912,347263.8470451912,0.0
138,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,11301,6533,4768,113024.60844173082,128677.63661411297,91577.20218120805,9434,5345,4089,123635.16005935977,145924.4153414406,94499.41305942774,1831,1152,679,60264.66411796832,52181.07638888889,73979.38144329897,36,36,0,15900.0,15900.0,0.0
139,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",535,351,184,75714.95327102803,72393.16239316239,82051.63043478261,79,0,79,88500.0,0.0,88500.0,456,351,105,73500.0,72393.16239316239,77200.0,0,0,0,#DIV/0!,0.0,0.0
140,Monroe County (East) PUMA,41756,22293,19463,64280.34078934764,70885.17112995111,56715.14103683913,21636,11113,10523,77287.27999630246,84399.97750382435,69775.79017390478,19885,11072,8813,50608.96756349007,57875.19598988439,41480.21672529218,235,108,127,23587.23404255319,14000.0,31740.15748031496
141,Suffolk County (East) PUMA,34138,18256,15882,89139.88692952135,99584.78582383874,77133.71174914998,15725,7314,8411,121828.14499205087,152053.9745693191,95544.50243728451,17968,10497,7471,61391.91228851291,64940.18100409641,56406.478383081245,445,445,0,54426.96629213483,54426.96629213483,0.0
142,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",8354,4964,3390,76597.66219774958,83817.98952457696,66024.88790560472,5112,2697,2415,91412.37676056338,98333.96366332963,83682.55486542443,3242,2267,975,53237.75447254781,66548.65460961623,22288.20512820513,0,0,0,#DIV/0!,0.0,0.0
143,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",682,297,385,83095.30791788857,81774.41077441078,84114.28571428571,430,223,207,104909.30232558139,89000.0,122048.30917874396,252,74,178,45873.01587301587,60000.0,40000.0,0,0,0,#DIV/0!,0.0,0.0
144,Suffolk County (Central)--Islip Town (Northwest) PUMA,6946,3126,3820,67895.64065649295,84364.36340371081,54418.879581151836,2184,928,1256,77878.32417582418,86678.87931034483,71376.00318471338,4474,2150,2324,64978.958426464014,84735.3488372093,46701.74698795181,288,48,240,37503.47222222222,23000.0,40404.166666666664
145,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,54060,26326,27734,207141.3512763596,260678.83803084402,156321.85620537968,51365,24650,26715,209308.53596807164,264655.11521298176,158240.10331274566,2695,1676,1019,165836.17810760668,202197.1957040573,106031.40333660452,0,0,0,#DIV/0!,0.0,0.0
146,Capital Region,325324,175897,149427,526537.9184342016,580255.5321347401,461597.6012087255,136890,68866,68024,693815.0468913269,810830.1374112687,576210.2312321445,176991,97842,79149,415516.76906197396,448895.4854391829,374920.17097491265,11443,9189,2254,311160.69403536525,335723.13815612055,241558.73454788755
147,Central NY,226313,124379,101934,371900.0072405024,417411.48204245436,317133.6962987289,89863,43686,46177,492809.3679110905,576070.3548594697,412242.5303468539,126165,73572,52593,293341.8895541978,326479.46166575624,246872.6962584282,10285,7121,3164,266293.71486575075,311422.3468946459,198359.56990810388
148,Finger Lakes,337723,184791,152932,583846.097527381,648026.7267654442,506463.86835883406,138540,68079,70461,730254.3259533319,825932.2256697003,637323.2837967278,186752,106995,79757,480204.86215942475,536811.3342474104,399212.4045738956,12431,9717,2714,365217.7452781187,371034.1750792394,289344.90996265574
149,Long Island,600427,346180,254247,2491601.4123930424,2899535.9792250446,1922488.693966423,318969,171303,147666,2993501.134335587,3576271.058072941,2286454.7704077135,272779,168579,104200,1811692.3572511156,2117291.536376936,1320364.4104791945,8679,6298,2381,1748384.7519892333,1566418.242481287,848189.6981837606
150,Mid-Hudson,454239,255525,198714,1758422.4604369877,2078084.1530562516,1339685.2317285442,252152,127337,124815,2130377.3670585128,2660220.630703537,1566404.841913679,191815,119840,71975,1132713.416441533,1249827.1089772256,936718.2009776758,10272,8348,1924,#DIV/0!,679035.4051811434,407862.31888727145
151,Mohawk Valley,138610,77036,61574,209599.69496119558,236087.2015525941,176388.55935815463,42183,19961,22222,292895.9379108263,368352.6169030559,222631.93276187027,89599,52469,37130,174561.69990394686,189693.19360000076,153155.12948439489,6828,4606,2222,155600.30738758564,176163.20016832268,110708.56078176023
152,New York City,840429,459212,381217,5108870.201452344,5644579.074615393,4417614.903845295,641522,327083,314439,5579607.952144863,6177302.315883866,4743632.470668915,185252,120839,64413,#DIV/0!,4065297.1602412583,2978653.21361828,13655,11290,2365,#DIV/0!,2855560.283329678,1271119.4211485584
153,North Country,117937,66812,51125,151564.52037411893,164172.7129751385,134628.95702706435,32928,14225,18703,199063.84695145383,241696.34983783128,165034.07505029085,79806,48356,31450,134667.91895427648,146018.76317714463,116722.43303061405,5203,4231,972,89881.01090632792,85882.1922198915,95329.46382205808
154,Southern Tier,167997,92237,75760,333116.70464250963,371779.08868176676,286566.83838349936,56655,28044,28611,423159.80400939565,485394.94456808385,361969.2988503005,104163,59458,44705,289259.205163847,327163.37904813443,236948.01469997127,7179,4735,2444,257103.2287616805,253571.99271209034,193070.74316803267
155,Western NY,389707,215917,173790,649777.5277197271,712587.3494051113,572494.0179341753,157005,78596,78409,822491.9978650212,937958.2148277457,713340.0030513891,222400,130577,91823,528279.1432432582,579413.2014051088,457355.23156153143,10302,6744,3558,416644.0223394982,449122.77378509234,355901.7655883564
