,puma,BABS_mf_t,BABS_m,BABS_f,HS_mf_t,HS_m,HS_f,HSINC_mf_t,HSINC_m,HSINC_f
136,Genesee & Orleans Counties PUMA,17.779483774587103,14.559082153923459,20.942666776342847,75.24690845713337,77.16690394439325,73.36102656905487,6.973607768279526,8.274013901683276,5.696306654602287
137,Westchester County (Central)--White Plains City PUMA,70.3484999171225,65.91247518199867,74.80073065426768,26.95798110392839,30.381369953673065,23.522085685818663,2.693518978949113,3.7061548643282594,1.6771836599136498
138,Saratoga County (South & Central) PUMA,49.43720154627454,50.047307419380274,48.87250966941545,47.906086561055105,46.84222975636679,48.890753849522,2.6567118926703555,3.110462824252937,2.236736481062541
139,Monroe County (South) PUMA,58.96076203302331,60.60217991405561,57.36498450641877,39.87907355189877,38.87133953726629,40.858787073926514,1.160164415077929,0.5264805486781069,1.7762284196547147
140,Suffolk County (Central)--Islip Town (Northwest) PUMA,29.5426981522437,22.385057471264368,36.60195550517217,55.70378825711636,60.862068965517246,50.61640923905342,14.753513590639939,16.75287356321839,12.78163525577441
141,St. Lawrence County PUMA,24.641862922398552,22.105850025885072,27.2840428180234,65.91347814601833,66.93082712755366,64.85353912538379,9.444658931583119,10.963322846561269,7.862418056592814
142,Nassau County (West Central)--Hempstead Town (West Central) PUMA,46.90415272584137,47.204633204633204,46.591730228823764,51.226136587285964,50.787644787644794,51.68205539943798,1.8697106868726627,2.0077220077220077,1.7262143717382576
143,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,48.20627802690583,44.82428878795123,51.88556566970091,45.31639262580966,46.18694716710495,44.36931079323797,6.4773293472845035,8.98876404494382,3.745123537061118
144,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",40.37656903765691,59.757442116868795,22.885572139303484,42.2071129707113,27.012127894156563,55.92039800995025,17.4163179916318,13.230429988974644,21.19402985074627
145,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,45.89898662998847,44.83058898036732,47.01551189245088,51.88414005137645,52.62032932235592,51.1147880041365,2.216873318635086,2.5490816972767574,1.8697001034126166
146,Capital Region,34.364120374301585,32.09811974312588,36.58693512981606,60.02178047993478,61.252389975392894,58.81462417682235,5.614099145763634,6.649490281481227,4.598440693361592
147,Central NY,32.62277466383992,30.737995073401635,34.48025325652603,61.200011616762986,62.10029898952074,60.31276489006522,6.1772137193970895,7.161705937077627,5.206981853408757
148,Finger Lakes,35.288147559791724,32.81656258352976,37.71329566136557,59.182371771728405,61.07250180221774,57.32775406722141,5.529480668479874,6.110935614252505,4.958950271413016
149,Long Island,47.48264988325003,44.79623680687648,50.12321298244108,49.51638342486054,51.51831477433289,47.548619757008545,3.0009666918894227,3.685448418790633,2.32816726055038
150,Mid-Hudson,46.5399886962805,44.157415872186675,48.85696545495597,48.69213103729512,50.63921175975506,46.79865658162113,4.767880266424376,5.203372368058276,4.344377963422895
151,Mohawk Valley,23.332499351347344,21.06434076777004,25.580236891627617,68.9545572482301,69.60382767993447,68.31113243053761,7.71294340042255,9.331831552295492,6.108630677834767
152,New York City,65.88054276693481,63.45039987907437,68.31756334265235,30.75189062783551,32.677059858187214,28.82127286476393,3.3675666052296833,3.872540262738416,2.861163792583712
153,North Country,25.152147908753225,22.177064351671753,28.27963237984546,66.58884388575265,68.12002211256936,64.97922989173716,8.259008205494114,9.70291353575889,6.741137728417382
154,Southern Tier,28.2571651510009,25.26590308370044,31.205964507566808,64.07609703526678,64.92687224669604,63.23739907447297,7.6667378137323166,9.807224669603524,5.5566364179602274
155,Western NY,32.07512441202536,29.972948231349193,34.15283788042576,62.848864953302886,64.38560941908985,61.33000335482909,5.076010634671757,5.641442349560966,4.517158764745152
