,puma,BABS_Poverty_Total,BABS_Poverty_M,BABS_Poverty_F,HS_Poverty_Total,HS_Poverty_M,HS_Poverty_F,HSINC_Poverty_Total,HSINC_Poverty_M,HSINC_Poverty_F
81,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,1.6515276630883566,4.09556313993174,0.0,13.650668764752163,5.794517494985514,24.880535202293725,25.233644859813083,0.0,34.90011750881316
82,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,5.156794425087108,5.513670633118357,4.7831875237732975,10.10924981791697,4.4966637655932695,15.769455822118198,38.062283737024224,100.0,35.37906137184115
83,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",4.095292115711855,0.0,7.253365481213582,9.072375127421,11.528384279475983,5.630354957160343,100.0,#DIV/0!,100.0
84,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",9.883542752068648,8.882521489971348,10.632029994643814,37.385876653624,32.775020678246484,41.16649711766701,76.10082961072112,76.0,76.20599739243808
85,Chautauqua County PUMA,12.251655629139073,16.8465337479422,8.618944323933478,22.66635316247355,21.469949312092687,23.887451829171727,51.17994100294986,49.11616161616162,54.07801418439716
86,Orange County (Southeast) PUMA,4.131014167484921,0.26420079260237783,7.669576897246475,15.062489151189029,15.653806759986344,14.450918079096045,50.890116635972994,59.228408592722495,31.422722620266118
87,Monroe County (East) PUMA,2.9458679789580855,3.109023075860163,2.788339670468948,9.333387135824388,7.774657774657774,10.660391453757658,38.39724680432645,49.07033144704931,21.831869510664994
88,Broome (Outer West) & Tioga Counties PUMA,1.7214942849177586,1.5363759602349751,1.8809184070566871,16.757773467348496,11.673395121396487,22.19721394245392,70.03663003663003,61.24401913875598,81.29175946547885
89,Suffolk County (East) PUMA,3.2894404924070435,3.129294851464214,3.435630187222544,14.13402743348207,9.63369649137857,18.31513509205388,10.277642474427667,13.961407491486947,7.508532423208192
90,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",4.417194092827004,6.33112582781457,2.520346547650302,6.324052132701421,7.800237812128419,3.8869257950530036,59.45945945945946,81.76795580110497,49.63503649635037
91,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,5.821741370427615,2.8923076923076922,7.9308817013735045,21.00047192071732,16.37905820415326,26.3784887678693,51.93519351935193,51.33689839572193,53.168044077134994
92,Albany County (Outside Albany City) PUMA,4.016175913054467,3.2868645595481314,4.5456528377612,10.580469355634383,9.755166122119913,11.604041679823176,15.809403597349322,17.11191335740072,14.798206278026907
93,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",#DIV/0!,#DIV/0!,#DIV/0!,44.97907949790795,21.487603305785125,69.0677966101695,100.0,100.0,100.0
94,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",15.13189949189114,17.500616218880946,12.058212058212058,46.75642594859241,55.0682261208577,32.73026315789473,#DIV/0!,#DIV/0!,#DIV/0!
95,Nassau County (West Central)--Hempstead Town (West Central) PUMA,0.0,0.0,0.0,3.6416541751168325,2.235584335491829,5.520082389289392,76.47058823529412,49.29577464788733,100.0
96,Erie County (West Central)--Buffalo City (East) PUMA,10.346933789396532,3.7620064034151546,15.908066696710229,33.69730234730819,35.768369414524905,31.191121435023874,49.317312943746586,45.6858407079646,52.85868392664509
97,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,11.645842973931822,5.444273240883411,16.729824561403507,28.539469479066792,15.805288461538462,43.003412969283275,100.0,100.0,100.0
98,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",0.0,0.0,0.0,14.060930699698696,7.586494372655272,18.405594405594407,49.501661129568106,55.28455284552846,23.636363636363637
99,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",9.217795870892703,4.55,15.705350938151494,14.711465451784358,16.641080749155666,11.586275484833417,65.28046421663443,75.31531531531532,53.65344467640919
100,Madison & Cortland Counties PUMA,6.551214100825835,4.276024771453849,8.185091063108853,17.216600674585717,12.443921040825483,22.449732521674967,42.280701754385966,31.082180634662326,60.24804177545692
101,Nassau County (Central)--Hempstead Town (East Central) PUMA,1.1001715521742375,1.2380464480874316,0.9932459276916964,4.18683832526467,3.6865488231401837,4.830859089802872,47.08860759493671,67.78846153846155,24.06417112299465
102,Nassau County (West Central)--North Hempstead Town (South) PUMA,5.4169202678028,8.778744561839652,2.826008861214226,4.799261652053531,2.635764598954783,7.030700726505741,0.0,0.0,#DIV/0!
103,Westchester County (Central)--White Plains City PUMA,5.054151624548736,3.3800127307447485,6.603440150801131,8.667279411764707,6.294964028776978,11.712846347607053,19.940476190476193,0.0,100.0
104,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",3.576499822506212,3.346667967606596,3.768210303572882,10.096833020830658,9.901091057407974,10.295563952585537,7.138263665594856,0.3640776699029126,14.774281805745554
105,Suffolk County (Northwest)--Huntington Town (South) PUMA,4.156933990829657,4.4253859348198965,3.883749345435503,12.61437496056036,11.153467781603542,14.154244977316916,9.174311926605505,4.294478527607362,23.636363636363637
106,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,8.36699119935377,12.979282622139765,2.7302786962683046,22.507645259938837,34.838350055741365,7.520325203252034,17.56756756756757,20.40302267002519,13.382899628252787
107,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,4.914089347079038,7.38255033557047,0.0,22.302337145698658,23.38611449451888,20.59012187299551,77.09880068532267,75.25,81.12522686025409
108,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,4.989247311827957,7.001366120218579,3.533481591302199,28.448275862068968,22.897196261682243,41.57458563535912,80.21108179419525,75.16556291390728,100.0
109,Suffolk County (Northwest)--Huntington Town (North) PUMA,3.786722998083167,2.0272072552680718,5.1690416317407095,6.342843668946004,4.028197381671702,10.19041640510567,76.38888888888889,74.6268656716418,100.0
110,Suffolk County (Southwest)--Islip Town (South) PUMA,2.7659574468085104,0.35853468433359315,4.304932735426009,5.079333399860293,7.804360409029519,2.159983464241422,0.0,0.0,0.0
111,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",21.0,23.51543942992874,16.375545851528383,50.0,0.0,69.26406926406926,#DIV/0!,#DIV/0!,#DIV/0!
112,Ulster County (East) PUMA,6.448516978200265,4.387229660144181,8.093007969764193,19.725867290017533,16.945629581008642,22.350753976451145,26.161222655079413,15.54945054945055,38.89255108767304
113,NYC-Manhattan Community District 10--Central Harlem PUMA,4.390195885421794,0.0,9.886943028153402,28.57142857142857,19.555555555555557,65.45454545454545,100.0,100.0,100.0
114,NYC-Brooklyn Community District 4--Bushwick PUMA,9.859019852306512,9.915865384615383,9.806807727690893,5.702043506921556,0.0,10.79900124843945,25.41993281075028,12.021136063408191,100.0
115,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",19.444444444444446,19.342359767891683,19.52835188129306,47.417116422513494,31.47502903600465,78.89908256880734,49.74226804123711,48.26254826254826,52.71317829457365
116,Oneida County (Central)--Greater Utica & Rome Cities PUMA,5.982434127979925,7.8254766639373035,4.597398030942335,14.007911344626628,11.81324892606828,16.52512155591572,55.62738759917719,52.576782925559606,59.581646423751685
117,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",24.926253687315633,24.113475177304963,25.5050505050505,4.0,17.010309278350515,0.0,100.0,100.0,#DIV/0!
118,Erie County (Central) PUMA,4.042596144140507,1.6189908621374653,6.5462753950338595,15.92771136427506,16.834002677376173,14.958622232162828,45.38420490928495,18.20860341779611,67.86933203315456
119,Livingston & Wyoming Counties PUMA,9.570175438596491,12.548929311535806,7.736998724670539,15.085696951311997,13.172723091076358,17.22211519938355,28.76292608196093,24.856486796785305,36.59378596087457
120,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,0.41679436101746864,0.8167187124669709,0.0,2.6962777604003754,1.921869111920613,3.464606181455633,4.238258877434135,4.051565377532229,4.545454545454546
121,Niagara County (North & East) PUMA,4.404199844972165,6.636378387149115,2.690582959641256,10.344080027253863,9.04716073147257,11.720395786785827,45.12843224092117,16.033755274261605,66.18320610687023
122,Westchester County (Southwest)--Yonkers City PUMA,6.817897762779652,8.354913452364727,5.516445470282746,8.470588235294118,8.356435643564357,8.625,22.247972190034762,16.97054698457223,47.333333333333336
123,Sullivan & Ulster (West) Counties PUMA,11.815561959654179,12.392735980842147,11.279866641970736,21.59030854912801,20.638820638820636,22.660907127429805,32.01320132013201,14.338404794836329,58.14587593728698
124,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",10.145676206219651,12.41160692514021,8.479741842954464,38.4134710254555,35.50095031224545,41.150950618859255,59.07836644591612,57.94559770937724,62.89156626506024
125,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,7.163496267758247,12.284163788850517,2.281279397930386,17.913872220261208,18.15825846579129,17.658730158730158,28.888888888888886,29.906542056074763,25.0
