,puma,BABS_mf_t,BABS_m,BABS_f,HS_mf_t,HS_m,HS_f,HSINC_mf_t,HSINC_m,HSINC_f
90,Cattaraugus & Allegany Counties PUMA,83.6864406779661,81.74273858921161,85.71428571428571,16.3135593220339,18.25726141078838,14.285714285714285,0.0,0.0,0.0
91,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,26.764705882352942,49.32249322493225,0.0,65.0,35.50135501355013,100.0,8.235294117647058,15.176151761517614,0.0
92,Orange County (Northwest) PUMA,38.23467893746078,31.265060240963855,41.94168535725729,53.31520602384438,55.42168674698795,52.19480935597565,8.450115038694832,13.313253012048193,5.863505286767062
93,Columbia & Greene Counties PUMA,36.17021276595745,40.803382663847785,25.65947242206235,63.829787234042556,59.19661733615222,74.34052757793765,0.0,0.0,0.0
94,Suffolk County (East) PUMA,19.65019212932291,21.523448088912986,17.858994297563505,62.76666224990062,53.70018975332068,71.43597719025402,17.583145620776467,24.776362157766332,10.705028512182478
95,Monroe County (East) PUMA,45.060483870967744,45.03464203233256,45.08050089445438,43.67439516129033,42.55196304849885,44.543828264758496,11.265120967741936,12.41339491916859,10.37567084078712
96,Sullivan & Ulster (West) Counties PUMA,34.24143964008998,37.94285714285714,31.36383829409152,60.359910022494375,53.714285714285715,65.52643269657929,5.3986503374156465,8.342857142857143,3.109729009329187
97,Cayuga & Onondaga (South) Counties PUMA,32.59803921568628,33.55048859934853,29.7029702970297,54.166666666666664,48.85993485342019,70.29702970297029,13.23529411764706,17.58957654723127,0.0
98,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",20.57019613129339,17.94443015178801,23.460285997451507,56.12994540675339,56.251607923848724,55.99603567888999,23.299858461953225,25.80396192436326,20.5436783236585
99,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,34.44133618561791,33.19283456269758,35.54179566563467,44.69310515056771,35.721812434141206,52.60061919504644,20.865558663814383,31.08535300316122,11.857585139318886
100,Onondaga County (Central)--Syracuse City PUMA,45.99642906194204,49.100763734910075,42.08566108007449,39.45886554044774,39.492485833949246,39.416511483550586,14.544705397610219,11.406750431140674,18.497827436374923
101,Ulster County (East) PUMA,34.189004997728304,22.122448979591837,49.334016393442624,38.437074057246704,52.816326530612244,20.38934426229508,27.373920945024988,25.06122448979592,30.276639344262296
102,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,28.649838656171777,29.39368868928023,27.874607378210257,58.89803673210893,56.02174683843517,61.89567038245981,12.452124611719292,14.584564472284601,10.229722239329925
103,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,44.63819187070903,41.03864734299517,48.282186086318625,42.785102375599976,42.210144927536234,43.36715979948649,12.57670575369099,16.751207729468597,8.350654114194889
104,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,64.21306209850107,53.67924528301887,78.03217821782178,23.68843683083512,35.18867924528302,8.60148514851485,12.098501070663811,11.132075471698114,13.366336633663368
105,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,40.29262802476084,35.23026315789474,44.07571288102262,53.44682048396173,54.96710526315789,52.31071779744346,6.260551491277434,9.802631578947368,3.6135693215339235
106,Saratoga County (Outer) PUMA,37.55739210284665,21.649484536082475,50.331125827814574,62.44260789715336,78.35051546391753,49.668874172185426,0.0,0.0,0.0
107,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",70.78360425554897,75.8459135866736,65.32764811490127,19.933034508829724,20.124934929724102,19.7262118491921,9.28336123562132,4.02915148360229,14.946140035906645
108,NYC-Brooklyn Community District 4--Bushwick PUMA,17.18949480211563,15.708339756435949,19.33467291806207,59.76655115812511,60.22814860490211,59.09801294931904,23.043954039759257,24.06351163866194,21.56731413261889
109,Suffolk County (Central)--Islip Town (East) PUMA,36.35187580853817,44.28969359331476,32.79200499687695,45.579991375592925,44.70752089136491,45.97126795752654,18.06813281586891,11.002785515320335,21.236727045596503
110,Westchester County (Southwest)--Yonkers City PUMA,37.45016711633713,30.89456368478772,44.385514212314575,43.816695526114444,48.221839260535795,39.156376895665865,18.733137357548422,20.883597054676486,16.458108892019556
111,Nassau County (West Central)--North Hempstead Town (South) PUMA,58.99906563886942,63.98730830248546,55.05230125523013,30.565288483999066,22.659968270756213,36.82008368200837,10.435645877131511,13.352723426758327,8.127615062761507
112,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",40.8902627511592,46.041014946124434,36.76593376008906,49.89180834621329,45.63781717066389,53.298079599220706,9.217928902627511,8.321167883211679,9.935986640690231
113,Jefferson & Lewis Counties PUMA,27.33370598099497,32.138442521631646,23.36734693877551,62.43711570709893,48.4548825710754,73.9795918367347,10.229178311906093,19.406674907292953,2.6530612244897958
114,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,34.862385321100916,32.45554035567715,37.911611785095324,47.285932721712534,56.53214774281806,35.57192374350087,17.851681957186543,11.012311901504788,26.51646447140381
115,Suffolk County (Northwest)--Huntington Town (South) PUMA,36.61876584953508,41.88227684346701,30.853701735742117,53.71090448013525,47.347994825355755,60.680127523910734,9.670329670329672,10.769728331177232,8.466170740347149
116,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,15.14491539621377,17.645107794361525,12.593094109681788,51.28162171217959,43.51575456053068,59.20785375761679,33.57346289160664,38.8391376451078,28.199052132701425
117,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",37.0173247162331,35.21916411824669,39.06776705800302,46.99940259599196,45.87155963302752,48.28548180867139,15.98327268777494,18.90927624872579,12.646751133325584
118,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,83.71414681575109,91.3907284768212,79.26267281105991,16.285853184248904,8.609271523178808,20.737327188940093,0.0,0.0,0.0
119,Monroe County (Central)--Greece & Gates Towns PUMA,29.452369995398065,41.351118760757316,15.776458951533135,59.29590427979752,48.19277108433735,72.05736894164194,11.251725724804418,10.456110154905335,12.166172106824925
